979, 1388
1004, 1383
1035, 1378
1075, 1377
1106, 1377
1139, 1377
1166, 1376
1187, 1375
1228, 1375
1248, 1375
1268, 1377
1290, 1379
1315, 1380
1326, 1383
1358, 1386
1383, 1390
1401, 1392
1420, 1395
1438, 1397
1452, 1401
1467, 1404
1483, 1405
1494, 1406
1510, 1406
1525, 1405
1538, 1401
1547, 1397
1562, 1397
1575, 1395
1590, 1390
1600, 1392
1610, 1385
1620, 1385
1631, 1386
1642, 1386
1652, 1383
1662, 1386
1672, 1377
1685, 1375
1694, 1370
1703, 1372
1714, 1365
1723, 1362
1732, 1358
1745, 1351
1756, 1344
1768, 1340
1782, 1338
1795, 1343
1807, 1337
1818, 1333
1830, 1326
1839, 1329
1848, 1328
1860, 1325
1869, 1329
1869, 1328
1867, 1328
1870, 1328
1871, 1327
1872, 1329
1873, 1329
1878, 1327
1885, 1330
1895, 1327
1908, 1318
1921, 1314
1927, 1312
1954, 1310
1971, 1311
1981, 1307
1997, 1307
2010, 1298
2020, 1292
2041, 1287
2058, 1288
2062, 1285
2073, 1286
2087, 1284
2098, 1283
2110, 1280
2114, 1280
2126, 1278
2134, 1274
2140, 1268
2148, 1271
2153, 1266
2158, 1262
2168, 1260
2165, 1258
2170, 1253
2176, 1254
2186, 1250
2194, 1249
2201, 1246
2207, 1244
2218, 1240
2228, 1240
2238, 1236
2249, 1235
2265, 1229
2271, 1228
2282, 1226
2289, 1227
2299, 1229
2312, 1227
2320, 1219
2327, 1220
2334, 1224
2336, 1227
2340, 1226
2341, 1225
2342, 1224
2343, 1225
2345, 1215
2347, 1215
2352, 1211
2356, 1207
2360, 1200
2366, 1207
2371, 1209
2376, 1215
2383, 1217
2390, 1216
2397, 1214
2401, 1203
2411, 1204
2414, 1197
2420, 1198
2428, 1197
2435, 1199
2443, 1204
2452, 1206
2459, 1199
2464, 1196
2475, 1190
2482, 1188
2491, 1187
2499, 1191
2506, 1187
2518, 1184
2528, 1185
2537, 1180
2550, 1177
2565, 1170
2574, 1171
2583, 1170
2594, 1172
2602, 1173
2610, 1171
2619, 1169
2626, 1161
2632, 1163
2642, 1157
2643, 1156
2646, 1153
2647, 1150
2648, 1148
2647, 1157
2649, 1154
2654, 1151
2660, 1152
2663, 1156
2666, 1150
2668, 1152
2671, 1149
2674, 1153
2680, 1150
2686, 1149
2687, 1146
2690, 1144
2691, 1141
2693, 1142
2693, 1139
2691, 1142
2690, 1138
2687, 1137
2686, 1138
2686, 1136
2684, 1135
2684, 1134
2683, 1132
2682, 1135
2684, 1134
2686, 1133
2686, 1129
2688, 1126
2691, 1125
2694, 1125
2701, 1124
2705, 1122
2708, 1125
2711, 1117
2718, 1116
2724, 1117
2729, 1112
2739, 1113
2744, 1111
2753, 1109
2752, 1108
2753, 1104
2770, 1101
2775, 1099
2773, 1097
2776, 1097
2779, 1095
2780, 1093
2781, 1095
2782, 1094
2777, 1101
2780, 1102
2785, 1105
2783, 1103
2784, 1102
2791, 1098
2791, 1094
2787, 1101
2782, 1097
2785, 1096
2784, 1092
2789, 1094
2788, 1093
2792, 1093
2797, 1093
2798, 1095
2801, 1093
2804, 1093
2807, 1091
2812, 1091
2813, 1091
2813, 1091
2814, 1093
2814, 1092
2815, 1086
2815, 1086
2818, 1087
2821, 1084
2823, 1083
2826, 1083
2829, 1085
2830, 1084
2832, 1083
2834, 1084
2836, 1083
2838, 1080
2842, 1074
2844, 1072
2843, 1071
2843, 1075
2843, 1072
2844, 1072
2845, 1072
2846, 1070
2846, 1071
2847, 1073
2846, 1071
2846, 1071
2847, 1070
2847, 1069
2848, 1067
2848, 1066
2849, 1066
2849, 1064
2849, 1065
2850, 1067
2850, 1066
2850, 1064
2849, 1065
2849, 1066
2849, 1064
2849, 1062
2849, 1062
2850, 1062
2850, 1062
2850, 1059
2851, 1058
2851, 1059
2851, 1058
2850, 1057
2850, 1056
2850, 1057
2850, 1057
2850, 1058
2850, 1058
2850, 1061
2850, 1058
2850, 1054
2850, 1052
2851, 1057
2851, 1055
2850, 1052
2849, 1052
2849, 1053
2849, 1055
2848, 1053
2846, 1048
2846, 1045
2845, 1049
2845, 1047
2843, 1044
2842, 1045
2842, 1045
2841, 1047
2840, 1043
2838, 1040
2837, 1041
2837, 1044
2836, 1043
2835, 1039
2835, 1039
2834, 1038
2834, 1038
2833, 1039
2832, 1038
2830, 1035
2830, 1037
2829, 1036
2829, 1036
2828, 1034
2827, 1035
2826, 1035
2826, 1036
2825, 1036
2825, 1035
2825, 1035
2825, 1034
2825, 1034
2825, 1033
2825, 1033
2824, 1034
2825, 1032
2824, 1032
2824, 1033
2824, 1032
2825, 1033
2827, 1032
2827, 1030
2828, 1029
2829, 1032
2829, 1026
2832, 1028
2832, 1028
2833, 1027
2834, 1028
2834, 1027
2834, 1024
2833, 1022
2832, 1023
2832, 1023
2830, 1026
2829, 1025
2827, 1027
2825, 1027
2823, 1025
2819, 1027
2819, 1027
2816, 1025
2816, 1024
2814, 1027
2814, 1025
2814, 1024
2813, 1025
2812, 1027
2812, 1025
2811, 1025
2809, 1027
2808, 1028
2808, 1027
2806, 1025
2805, 1025
2804, 1024
2803, 1025
2801, 1024
2801, 1026
2799, 1027
2796, 1025
2793, 1025
2789, 1026
2787, 1026
2784, 1026
2779, 1024
2775, 1024
2772, 1023
2770, 1024
2766, 1026
2766, 1025
2762, 1026
2761, 1026
2758, 1027
2759, 1025
2757, 1024
2759, 1020
2758, 1022
2746, 1027
2744, 1028
2738, 1031
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
2423, 937
2420, 938
2416, 983
2413, 1005
2411, 987
2409, 991
2408, 994
2407, 995
2407, 996
2405, 995
2404, 996
2401, 995
2397, 995
2396, 995
2393, 997
2388, 993
2386, 993
2384, 985
2380, 979
2379, 979
2378, 979
2376, 980
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
2278, 965
2275, 964
2275, 966
2273, 965
2269, 961
2267, 964
2265, 967
2263, 966
2262, 965
2257, 966
2251, 965
2245, 966
2242, 965
2240, 962
2235, 954
2230, 951
2225, 949
2220, 950
2217, 949
2212, 947
2208, 945
2203, 948
2199, 948
2195, 948
2192, 948
2186, 948
2180, 946
2178, 947
2174, 948
2169, 945
2165, 946
2161, 946
2157, 950
2155, 953
2150, 945
2148, 943
2143, 940
2139, 940
2136, 941
2129, 941
2127, 941
2123, 942
2118, 943
2114, 944
2110, 944
2104, 944
2102, 945
2099, 945
2093, 947
2089, 946
2086, 946
2080, 945
2077, 946
2072, 946
2068, 944
2065, 946
2060, 944
2056, 945
2052, 945
2049, 944
2045, 945
2039, 945
2035, 946
2031, 945
2026, 945
2023, 943
2021, 946
2016, 945
2012, 946
2005, 944
2002, 945
1999, 945
1995, 946
1993, 946
1991, 943
1991, 945
1989, 945
1987, 944
1986, 945
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
1809, 946
1808, 944
1808, 944
1806, 943
1805, 947
1802, 947
1801, 946
1800, 946
1799, 944
1797, 947
1794, 945
1791, 946
1788, 946
1785, 946
1782, 946
1778, 945
1776, 947
1772, 945
1769, 945
1767, 945
1762, 944
1760, 942
1756, 942
1754, 941
1751, 940
1750, 940
1746, 939
1742, 938
1739, 937
1736, 937
1733, 938
1731, 938
1728, 939
1725, 937
1722, 937
1720, 940
1717, 936
1713, 937
1710, 936
1707, 936
1704, 937
1699, 936
1697, 938
1693, 939
1690, 939
1686, 938
1685, 939
1681, 940
1678, 939
1676, 939
1674, 937
1672, 938
1666, 938
1664, 938
1659, 939
1658, 939
1652, 940
1650, 938
1646, 940
1644, 942
1641, 942
1637, 940
1635, 940
1630, 940
1628, 938
1624, 938
1623, 938
1618, 937
1617, 935
1614, 935
1613, 935
1611, 935
1611, 935
None, None
1607, 934
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
1537, 938
1536, 939
1536, 939
1532, 939
1531, 939
1530, 940
1528, 939
1523, 940
1521, 940
1518, 941
1515, 942
1513, 942
1510, 942
1507, 942
1501, 942
1499, 941
1495, 941
1493, 940
1490, 938
1487, 938
1485, 937
1481, 937
1478, 934
1474, 937
1470, 937
1466, 937
1462, 936
1460, 937
1457, 936
1454, 934
1450, 936
1446, 939
1439, 939
1437, 939
1434, 940
1434, 942
1433, 943
1427, 946
1421, 945
1419, 945
1417, 944
1415, 944
1413, 945
1412, 945
1410, 945
1409, 945
1407, 944
1406, 944
1404, 942
1404, 942
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
None, None
1304, 941
1302, 944
1300, 944
1298, 943
1296, 943
1295, 945
1292, 945
1290, 946
1287, 947
1285, 949
1283, 949
1281, 949
1278, 949
1276, 949
1274, 949
1272, 950
1267, 951
1263, 952
1258, 952
1249, 953
1245, 954
1241, 953
1238, 953
1233, 953
1228, 951
1226, 951
1223, 950
1217, 951
1212, 952
1208, 956
1203, 971
1198, 974
1194, 973
1189, 971
1186, 971
1181, 970
1178, 970
1175, 971
1172, 970
1167, 972
1165, 973
1160, 973
1156, 973
1153, 973
1149, 974
1146, 974
1142, 974
1137, 974
1133, 975
1125, 973
1117, 976
1108, 975
1100, 974
1094, 975
1089, 976
1083, 976
1078, 976
1074, 977
1073, 977
1068, 976
1064, 976
1059, 976
1054, 977
1049, 977
1044, 976
1040, 977
1034, 977
1030, 978
1027, 978
1022, 978
1016, 978
1012, 978
1008, 978
1004, 978
999, 979
994, 979
988, 979
984, 979
979, 978
978, 980
975, 980
972, 981
970, 980
967, 981
964, 981
962, 980
962, 981
960, 980
957, 979
953, 978
952, 978
950, 977
949, 978
947, 977
945, 977
944, 979
941, 971
940, 966
939, 962
936, 961
937, 961
None, None
None, None
None, None
None, None
864, 1007
863, 1007
861, 1006
859, 1001
857, 985
855, 983
855, 983
852, 984
851, 985
850, 984
849, 984
849, 983
848, 984
848, 984
847, 983
845, 983
844, 984
842, 984
842, 985
839, 985
840, 985
837, 986
836, 985
834, 984
831, 984
829, 985
827, 985
826, 985
824, 984
822, 984
820, 986
817, 985
816, 985
814, 985
811, 985
809, 986
805, 987
802, 988
799, 987
797, 988
794, 988
790, 987
787, 987
785, 987
782, 987
781, 988
780, 989
775, 990
773, 990
771, 990
770, 990
767, 991
764, 990
762, 993
757, 993
754, 993
749, 993
743, 994
739, 993
736, 994
730, 995
726, 995
723, 994
720, 994
716, 993
711, 993
709, 993
706, 993
704, 994
701, 995
698, 994
697, 994
695, 996
694, 997
692, 996
690, 996
687, 996
685, 997
682, 995
681, 994
680, 994
679, 994
678, 996
678, 997
678, 998
677, 1000
675, 998
674, 998
672, 999
671, 998
670, 998
669, 1000
667, 1001
665, 1000
662, 999
660, 998
657, 1003
654, 1005
651, 1004
649, 1002
645, 1004
643, 1005
640, 1004
637, 1002
634, 1002
631, 1003
629, 1002
625, 1006
622, 1006
619, 1004
615, 1006
611, 1007
608, 1009
604, 1008
599, 1009
595, 1009
589, 1009
583, 1010
576, 1011
571, 1012
567, 1011
563, 1012
558, 1011
553, 1012
550, 1010
544, 1010
543, 1009
540, 1012
539, 1010
539, 1008
537, 1008
539, 1009
538, 1012
539, 1011
538, 1010
536, 1012
536, 1013
534, 1012
533, 1013
533, 1011
532, 1010
530, 1009
530, 1010
532, 1008
531, 1009
532, 1012
533, 1014
534, 1011
535, 1011
535, 1011
535, 1014
535, 1014
536, 1019
536, 1017
537, 1018
537, 1017
536, 1022
535, 1021
535, 1021
531, 1017
529, 1021
527, 1024
525, 1019
523, 1018
521, 1020
516, 1020
515, 1020
511, 1022
507, 1021
504, 1021
498, 1021
497, 1021
491, 1019
488, 1017
484, 1016
482, 1019
482, 1021
481, 1023
479, 1021
478, 1017
478, 1025
478, 1027
478, 1025
479, 1023
479, 1024
479, 1023
480, 1026
481, 1026
482, 1024
483, 1024
484, 1027
485, 1027
487, 1023
490, 1023
491, 1023
495, 1027
497, 1027
497, 1025
500, 1027
501, 1028
502, 1032
505, 1032
506, 1030
507, 1030
509, 1029
510, 1031
512, 1032
512, 1033
514, 1031
517, 1031
519, 1031
521, 1030
523, 1032
525, 1033
526, 1034
529, 1032
531, 1032
533, 1033
535, 1030
538, 1032
539, 1034
541, 1036
544, 1037
545, 1039
547, 1041
550, 1041
552, 1046
554, 1044
559, 1047
563, 1044
565, 1042
568, 1036
571, 1037
575, 1037
577, 1038
581, 1044
585, 1040
590, 1044
594, 1042
597, 1041
601, 1042
605, 1040
610, 1041
614, 1041
618, 1040
622, 1041
626, 1042
630, 1045
635, 1042
639, 1046
643, 1046
647, 1046
653, 1043
657, 1043
660, 1042
665, 1041
669, 1043
673, 1047
679, 1046
685, 1048
689, 1047
692, 1043
698, 1043
700, 1045
704, 1044
710, 1046
715, 1047
719, 1047
724, 1046
728, 1048
732, 1046
736, 1047
742, 1049
749, 1048
753, 1048
757, 1049
762, 1048
766, 1048
770, 1048
773, 1047
779, 1049
783, 1048
788, 1048
793, 1048
800, 1050
806, 1049
811, 1050
815, 1049
818, 1052
822, 1052
825, 1053
828, 1052
833, 1052
838, 1053
845, 1053
850, 1053
853, 1054
857, 1054
862, 1055
865, 1054
868, 1055
872, 1053
876, 1056
878, 1056
883, 1056
886, 1054
891, 1056
895, 1056
900, 1057
904, 1058
908, 1059
913, 1059
917, 1060
918, 1057
925, 1062
925, 1061
931, 1060
934, 1060
939, 1063
943, 1063
946, 1063
952, 1068
955, 1069
960, 1066
964, 1069
969, 1069
972, 1069
977, 1070
982, 1071
988, 1070
991, 1071
