979.0, 1388.0
979.0188796188403, 1387.999962222408
979.1667354208483, 1387.9996961173665
979.787608333218, 1387.998943843034
981.4449743116745, 1387.9973863859168
985.0725415722776, 1387.9945966358885
991.7346038877718, 1387.989738931253
1002.4381090096408, 1387.9818352554344
1019.3631159980238, 1387.97032361708
1042.341242341874, 1387.9542814959102
1071.4128269705868, 1387.9351484527945
1106.1933099707835, 1387.9135732345312
1145.978530620267, 1387.8886005805127
1187.4732036436124, 1387.8656069524955
1232.1715000859508, 1387.8479411557096
1277.7886277235618, 1387.8435540649207
1322.1178377009946, 1387.8503998539288
1364.5963853244473, 1387.8779668182785
1404.631625239783, 1387.9270996238029
1441.3501253272068, 1388.017697154738
1474.9864666552608, 1388.1528821941602
1505.8772394831744, 1388.323594340235
1533.3291369819249, 1388.5342888370262
1558.5501850659496, 1388.7775399277677
1581.5928228375515, 1389.0411472358348
1602.3403222723393, 1389.2779933807124
1620.3396645203486, 1389.4738589100925
1636.9847983701845, 1389.6853190275897
1652.112076368397, 1389.872901861187
1666.2942228926586, 1389.964407971779
1678.7959563794614, 1390.100119677988
1689.8512940665569, 1390.065204277649
1699.6779610587264, 1390.0164551225894
1708.6576389221518, 1389.9824033454108
1716.9580748415578, 1389.9374060965315
1724.5500132506486, 1389.7867794162523
1731.5862600128803, 1389.720451407199
1738.203683907541, 1389.3295281330834
1745.0678251885956, 1388.8413726988056
1751.5059663403779, 1388.1379620859204
1757.6285725525433, 1387.4862865022935
1763.896539187436, 1386.5261992310393
1769.9948366804217, 1385.4147665522853
1775.9967062326834, 1384.1075408022036
1782.693267472437, 1382.4680507580538
1789.701029307268, 1380.4913495848068
1797.2116523574089, 1378.3173026010552
1805.5745886768177, 1376.0471560862622
1814.5512960800581, 1374.0330354138882
1823.9182953077927, 1371.7385428585042
1833.4681548067115, 1369.2690094183206
1843.374822736173, 1366.4761096368059
1853.0633361278076, 1363.8873217285968
1862.559697874863, 1361.2996868549383
1872.4357214158285, 1358.6130147119447
1882.1130116547429, 1356.2095446325168
1889.9727799218713, 1353.8215685639707
1895.8345518114963, 1351.5075067865262
1900.8249053139016, 1349.2700238263242
1904.6944529257664, 1347.0559345932315
1907.586959275452, 1345.0336654149216
1909.6370073668822, 1343.0907797742452
1911.6991432138896, 1341.1158581973573
1914.180851728633, 1339.390934989383
1917.6279369395156, 1337.5751028891093
1922.525889818429, 1335.3339967123231
1928.75534448487, 1332.960638519409
1934.9197351666928, 1330.5726332243937
1944.8581761733803, 1328.1718347377212
1956.3749644010534, 1325.9296001962841
1968.0126726029198, 1323.559961569224
1980.8206769557457, 1321.2939597909697
1994.104593315969, 1318.619867990856
2007.23327351809, 1315.7201196199146
2022.1916879029766, 1312.659048072803
2038.036107424821, 1309.7828617049095
2052.2645166367147, 1306.8607965470296
2066.2684862145124, 1304.1222336829421
2080.5871115299146, 1301.3928400856119
2094.615675036292, 1298.7300225590122
2108.5390331489457, 1296.0192948976899
2120.8861682693837, 1293.433030907735
2133.253038371381, 1290.854966976792
2144.901085620375, 1288.1721020414673
2155.5301798104974, 1285.2746912722844
2165.605132402865, 1282.6802222399263
2174.639783586796, 1279.9269045776114
2182.7467168515573, 1277.0766711783924
2190.945898727586, 1274.246498374252
2196.877839501803, 1271.4365511812985
2202.2451504229725, 1268.4766914992172
2207.3190762533727, 1265.7124951275969
2212.8924374612225, 1262.85523405067
2218.5842114873394, 1260.078546093995
2224.227286027123, 1257.2671811573634
2229.668022769241, 1254.4795314741102
2235.860858686301, 1251.6018485785396
2242.570730482248, 1248.864668820617
2249.7612259503817, 1246.0371333661656
2257.577130886006, 1243.292979444936
2266.8743971490535, 1240.3458414584622
2275.6830759913614, 1237.486617765996
2284.9542433159027, 1234.6564874958065
2293.9071828309147, 1232.0261016399515
2303.11266084624, 1229.6473130311217
2313.087793486913, 1227.285242593779
2322.8377957100547, 1224.5972636344097
2332.1912752342455, 1222.106370929815
2341.178739257759, 1219.9786450096906
2348.919062840285, 1218.146884446293
2355.8983117999887, 1216.3740354480772
2361.6511736232014, 1214.6581075085412
2366.310423637736, 1212.9971263538532
2370.003269153438, 1211.5035682203809
2373.0327653177283, 1209.542610482202
2375.4941726242882, 1207.6996256708424
2378.022722217358, 1205.7419524402856
2380.4623572985943, 1203.672609640601
2382.8516777228438, 1201.3226488178411
2385.5884335140204, 1199.5029210970904
2388.4817428867527, 1197.9115720193622
2391.5374703363427, 1196.7713481876522
2395.122868638043, 1195.839227957696
2399.2013060777595, 1194.9361549956539
2403.734777226115, 1194.0029057886986
2408.137451899369, 1192.5222544152375
2413.51959364656, 1191.1988397988362
2418.5107241429732, 1189.567748965969
2423.693198971776, 1188.0974169686672
2429.412296822172, 1186.6678709485986
2435.4305608478253, 1185.4501469345626
2441.8953188218143, 1184.6103323715947
2448.9376824147494, 1183.9641807539533
2456.1260057560717, 1182.9870197880941
2463.0681794071093, 1181.9178387887641
2470.8703400392637, 1180.5858310874787
2478.707648528235, 1179.2284898522378
2486.926331899667, 1177.9037957326343
2495.2920843272836, 1176.8985747007819
2503.592331862254, 1175.7420462988368
2512.7303493677123, 1174.4956778163412
2522.2447435823865, 1173.39223014326
2531.89754679459, 1172.0811934283745
2542.3853651627282, 1170.6835029200238
2553.9716241213355, 1168.9707290560016
2565.430057287486, 1167.4132999757426
2576.7446467441487, 1165.8913175549733
2588.2690799187744, 1164.576694005165
2599.4130336561393, 1163.405511219735
2610.19230980292, 1162.2001828452653
2620.8080341566238, 1160.9613288061091
2630.898140582521, 1159.3433959368795
